ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,PoS,Function,Level
ogam1239-GB127,ogam1239,GB127,0,GB127-0,,Pellard (2010:113-166),verb,non-verbal predication,clause
ogam1239-GB129,ogam1239,GB129,0,GB129-0,,Pellard (2010:113-166),verb,other,word
ogam1239-GB131,ogam1239,GB131,0,GB131-0,,"Pellard (2010:113, 123)",verb,word order,clause
ogam1239-GB132,ogam1239,GB132,0,GB132-0,,"Pellard (2010:113, 123)",verb,word order,clause
ogam1239-GB133,ogam1239,GB133,1,GB133-1,,"Pellard (2010:113, 123)",verb,word order,clause
ogam1239-GB134,ogam1239,GB134,1,GB134-1,,Pellard (2010:159-160),not assignable,word order,clause
ogam1239-GB135,ogam1239,GB135,1,GB135-1,,Pellard (2009:194); Pellard (2010:161),not assignable,word order,clause
ogam1239-GB136,ogam1239,GB136,0,GB136-0,"This basic order is rather rigid, but can be modified according to the information structure of the sentence. In such a case, a special marking is required on the topicalized or focalized elements.",Pellard (2010:123),not assignable,word order,clause
ogam1239-GB137,ogam1239,GB137,1,GB137-1,,Pellard (2010:147-148),verb,negation,clause
ogam1239-GB138,ogam1239,GB138,0,GB138-0,,Pellard (2010:147-148),verb,negation,clause
ogam1239-GB139,ogam1239,GB139,1,GB139-1,,Pellard (2010:137),verb,negation,clause
ogam1239-GB140,ogam1239,GB140,0,GB140-0,existential verbs and copula have suppletive negative forms,Pellard (2010:147-148); Pellard (2009:155),verb,non-verbal predication,clause
ogam1239-GB146,ogam1239,GB146,?,GB146-?,Not mentioned.,Pellard (2010:113-166),noun,argument marking (core),multiple
ogam1239-GB147,ogam1239,GB147,1,GB147-1,,"Pellard (2010:139, 148-150)",verb,valency,word
ogam1239-GB148,ogam1239,GB148,0,GB148-0,,"Pellard (2010:139, 148-150)",verb,valency,word
ogam1239-GB149,ogam1239,GB149,0,GB149-0,,Pellard (2010:113-166),verb,argument marking (core),word
ogam1239-GB150,ogam1239,GB150,1,GB150-1,,"Pellard (2010:114, 159)",verb,verb complex,clause
ogam1239-GB151,ogam1239,GB151,0,GB151-0,,Pellard (2010:113-166),verb,argument marking (core),clause
ogam1239-GB152,ogam1239,GB152,1,GB152-1,,Pellard (2010:138); Pellard (2009:160),verb,TAME,clause
ogam1239-GB155,ogam1239,GB155,1,GB155-1,,"Pellard (2010:139, 148-150)",verb,valency,word
ogam1239-GB156,ogam1239,GB156,0,GB156-0,,"Pellard (2010:139, 148-150)",verb,valency,word
ogam1239-GB158,ogam1239,GB158,0,GB158-0,Not mentioned.,Pellard (2010:113-166),verb,TAME+,word
ogam1239-GB159,ogam1239,GB159,0,GB159-0,Not mentioned.,Pellard (2010:113-166),noun,number,word
ogam1239-GB160,ogam1239,GB160,1,GB160-1,adjectives and ideophones,"Pellard (2009:135); Pellard (2010:124, 128, 141)",adjective,other,word
ogam1239-GB165,ogam1239,GB165,0,GB165-0,,Pellard (2010:131),noun,number,word
ogam1239-GB166,ogam1239,GB166,0,GB166-0,,Pellard (2010:131),noun,number,word
ogam1239-GB167,ogam1239,GB167,1,GB167-1,,Pellard (2010:129),pronoun,deixis,clause
ogam1239-GB170,ogam1239,GB170,0,GB170-0,,Pellard (2010:113-166),adjective,class agreement,NP
ogam1239-GB171,ogam1239,GB171,0,GB171-0,,Pellard (2010:113-166),demonstrative,class agreement,NP
ogam1239-GB172,ogam1239,GB172,0,GB172-0,,Pellard (2010:113-166),multiple,class agreement,NP
ogam1239-GB177,ogam1239,GB177,0,GB177-0,,Pellard (2010:113-166),verb,argument marking (core),word
ogam1239-GB184,ogam1239,GB184,0,GB184-0,,Pellard (2010:140),adjective,number,NP
ogam1239-GB185,ogam1239,GB185,0,GB185-0,,Pellard (2010:127),demonstrative,number,NP
ogam1239-GB186,ogam1239,GB186,0,GB186-0,,Pellard (2010:113-166),article,number,NP
ogam1239-GB187,ogam1239,GB187,1,GB187-1,,Pellard (2010:131-132),noun,denominal derivation,word
ogam1239-GB188,ogam1239,GB188,0,GB188-0,Not mentioned.,Pellard (2010:113-166),noun,denominal derivation,word
ogam1239-GB192,ogam1239,GB192,0,GB192-0,,Pellard (2010:113-166),multiple,class agreement,clause
ogam1239-GB196,ogam1239,GB196,0,GB196-0,,Pellard (2010:129),pronoun,deixis,word
ogam1239-GB197,ogam1239,GB197,0,GB197-0,,Pellard (2010:129),pronoun,deixis,word
ogam1239-GB198,ogam1239,GB198,0,GB198-0,,Pellard (2010:113-166),numeral,class agreement,NP
ogam1239-GB204,ogam1239,GB204,1,GB204-1,,Pellard (2010:127),other,quantification,multiple
ogam1239-GB250,ogam1239,GB250,0,GB250-0,,Pellard (2010:147),verb,non-verbal predication,clause
ogam1239-GB252,ogam1239,GB252,1,GB252-1,"it is stated that predicative possession is expressed the same way as locative existence, but in the available examples there is no argument marked by a locative particle",Pellard (2010:147),multiple,non-verbal predication,clause
ogam1239-GB253,ogam1239,GB253,0,GB253-0,,Pellard (2010:147),multiple,non-verbal predication,clause
ogam1239-GB254,ogam1239,GB254,0,GB254-0,,Pellard (2010:147),multiple,non-verbal predication,clause
ogam1239-GB256,ogam1239,GB256,0,GB256-0,,Pellard (2010:147),multiple,non-verbal predication,clause
ogam1239-GB257,ogam1239,GB257,1,GB257-1,,Pellard (2009:221),not assignable,interrogation,clause
ogam1239-GB260,ogam1239,GB260,0,GB260-0,,Pellard (2009:221),multiple,interrogation,clause
ogam1239-GB262,ogam1239,GB262,0,GB262-0,,Pellard (2009:221),particle,interrogation,clause
ogam1239-GB263,ogam1239,GB263,1,GB263-1,"Interrogative mood is often unmarked, but can be marked by the particle ka. A special verb form with a suffix -ɛɛ also exists but is limited to past tense forms, the copula and stative verbs.",Pellard (2010:151),particle,interrogation,clause
ogam1239-GB264,ogam1239,GB264,0,GB264-0,,Pellard (2009:221),particle,word order,clause
ogam1239-GB265,ogam1239,GB265,0,GB265-0,,Pellard (2009:188-189),verb,non-verbal predication,clause
ogam1239-GB266,ogam1239,GB266,0,GB266-0,,Pellard (2009:188-189),multiple,non-verbal predication,clause
ogam1239-GB270,ogam1239,GB270,0,GB270-0,,Pellard (2009:188-189),multiple,non-verbal predication,clause
ogam1239-GB273,ogam1239,GB273,1,GB273-1,,Pellard (2010:143); Pellard (2009:188-189),particle,non-verbal predication,clause
ogam1239-GB275,ogam1239,GB275,0,GB275-0,,Pellard (2009:188-189),adjective,non-verbal predication,word
ogam1239-GB276,ogam1239,GB276,0,GB276-0,,Pellard (2009:188-189),particle,non-verbal predication,clause
ogam1239-GB285,ogam1239,GB285,0,GB285-0,,Pellard (2010:151),multiple,interrogation,clause
ogam1239-GB286,ogam1239,GB286,1,GB286-1,"Interrogative mood is often unmarked, but can be marked by the particle ka. A special verb form with a suffix -ɛɛ also exists but is limited to past tense forms, the copula and stative verbs.",Pellard (2010:151),verb,interrogation,clause
ogam1239-GB291,ogam1239,GB291,0,GB291-0,,Pellard (2009:221),not assignable,interrogation,clause
ogam1239-GB296,ogam1239,GB296,1,GB296-1,,Pellard (2009:172); Pellard (2010:128),other,other,word
ogam1239-GB297,ogam1239,GB297,0,GB297-0,,Pellard (2009:221),verb,interrogation,clause
ogam1239-GB298,ogam1239,GB298,0,GB298-0,,Pellard (2010:147-148),verb,negation,clause
ogam1239-GB299,ogam1239,GB299,0,GB299-0,,Pellard (2010:147-148),particle,negation,clause
ogam1239-GB300,ogam1239,GB300,0,GB300-0,,Pellard (2009:152-153),verb,TAME+,word
ogam1239-GB301,ogam1239,GB301,0,GB301-0,,Pellard (2010:113-166),multiple,deixis,clause
ogam1239-GB302,ogam1239,GB302,0,GB302-0,,"Pellard (2010:139, 148-150)",particle,valency,clause
ogam1239-GB303,ogam1239,GB303,0,GB303-0,,"Pellard (2010:139, 148-150)",particle,valency,clause
ogam1239-GB304,ogam1239,GB304,1,GB304-1,,"Pellard (2010:139, 143, 148-150)",multiple,valency,clause
ogam1239-GB305,ogam1239,GB305,1,GB305-1,,Pellard (2009:121); Pellard (2010:129),pronoun,valency,word
ogam1239-GB306,ogam1239,GB306,?,GB306-?,Not mentioned.,Pellard (2010:113-166),pronoun,valency,word
ogam1239-GB309,ogam1239,GB309,0,GB309-0,,"Pellard (2010:137, 150)",verb,TAME,clause
ogam1239-GB312,ogam1239,GB312,1,GB312-1,,"Pellard (2010:137, 151-154)",verb,TAME,word
ogam1239-GB313,ogam1239,GB313,0,GB313-0,personal pronoun + -ka NOM,"Pellard (2010:129, 130 134, 141, 154)",pronoun,possession,word
ogam1239-GB314,ogam1239,GB314,0,GB314-0,,Pellard (2010:113-166),multiple,class agreement,word
ogam1239-GB315,ogam1239,GB315,0,GB315-0,,Pellard (2010:113-166),multiple,class agreement,word
ogam1239-GB316,ogam1239,GB316,0,GB316-0,,Pellard (2010:131),particle,number,NP
ogam1239-GB317,ogam1239,GB317,0,GB317-0,,Pellard (2010:131),particle,number,NP
ogam1239-GB318,ogam1239,GB318,0,GB318-0,,Pellard (2010:131),particle,number,NP
ogam1239-GB319,ogam1239,GB319,0,GB319-0,,Pellard (2010:131),particle,number,NP
ogam1239-GB320,ogam1239,GB320,0,GB320-0,,Pellard (2010:131),particle,number,NP
ogam1239-GB321,ogam1239,GB321,0,GB321-0,,Pellard (2010:113-166),multiple,class agreement,word
ogam1239-GB322,ogam1239,GB322,0,GB322-0,,Pellard (2010:154-155),verb,TAME,clause
ogam1239-GB323,ogam1239,GB323,1,GB323-1,,Pellard (2010:154-155),verb,TAME,clause
ogam1239-GB324,ogam1239,GB324,0,GB324-0,,Pellard (2009:221),verb,interrogation,clause
ogam1239-GB325,ogam1239,GB325,0,GB325-0,,Pellard (2009:132),particle,quantification,word
ogam1239-GB326,ogam1239,GB326,1,GB326-1,,Pellard (2010:163); Pellard (2009:221),not assignable,word order,clause
ogam1239-GB327,ogam1239,GB327,0,GB327-0,,"Pellard (2010:123, 134)",not assignable,word order,clause
ogam1239-GB328,ogam1239,GB328,1,GB328-1,,"Pellard (2010:123, 134)",not assignable,word order,clause
ogam1239-GB329,ogam1239,GB329,0,GB329-0,,"Pellard (2010:134, 160-161)",not assignable,word order,clause
ogam1239-GB330,ogam1239,GB330,0,GB330-0,,"Pellard (2010:134, 160-161)",not assignable,word order,clause
ogam1239-GB331,ogam1239,GB331,0,GB331-0,,"Pellard (2010:134, 160-161)",not assignable,word order,clause
ogam1239-GB333,ogam1239,GB333,1,GB333-1,,Pellard (2009:127-128); Pellard (2010:130),other,quantification,word
ogam1239-GB334,ogam1239,GB334,0,GB334-0,,Pellard (2009:127-128); Pellard (2010:130),other,quantification,word
ogam1239-GB335,ogam1239,GB335,0,GB335-0,,Pellard (2009:127-128); Pellard (2010:130),other,quantification,word
ogam1239-GB336,ogam1239,GB336,0,GB336-0,,Pellard (2009:127-128); Pellard (2010:130),noun,quantification,word
ogam1239-GB400,ogam1239,GB400,0,GB400-0,,Pellard (2010:113-166),verb,TAME,clause
ogam1239-GB401,ogam1239,GB401,?,GB401-?,Not mentioned.,Pellard (2010:113-166),verb,valency,clause
ogam1239-GB402,ogam1239,GB402,0,GB402-0,,Pellard (2009:152-153),verb,TAME+,word
ogam1239-GB403,ogam1239,GB403,1,GB403-1,,Pellard (2009:382),verb,TAME+,word
ogam1239-GB408,ogam1239,GB408,1,GB408-1,,"Pellard (2010:113, 143)",multiple,argument marking (core),clause
ogam1239-GB409,ogam1239,GB409,0,GB409-0,,Pellard (2010:113),multiple,argument marking (core),clause
ogam1239-GB410,ogam1239,GB410,0,GB410-0,,Pellard (2010:113),multiple,argument marking (core),clause
ogam1239-GB415,ogam1239,GB415,0,GB415-0,,Pellard (2009:121); Pellard (2010:129),pronoun,deixis,word
ogam1239-GB421,ogam1239,GB421,0,GB421-0,,Pellard (2010:161),not assignable,word order,clause
ogam1239-GB422,ogam1239,GB422,1,GB422-1,,Pellard (2010:161),not assignable,word order,clause
ogam1239-GB430,ogam1239,GB430,0,GB430-0,,Pellard (2009:195),multiple,possession,word
ogam1239-GB431,ogam1239,GB431,0,GB431-0,,Pellard (2009:195),multiple,possession,word
ogam1239-GB432,ogam1239,GB432,1,GB432-1,clitics,Pellard (2010:146); Pellard (2009:195),multiple,possession,word
ogam1239-GB433,ogam1239,GB433,0,GB433-0,,Pellard (2009:195),multiple,possession,word
ogam1239-GB519,ogam1239,GB519,1,GB519-1,,"Pellard (2010:137, 151-154)",particle,TAME,clause
ogam1239-GB520,ogam1239,GB520,1,GB520-1,,Pellard (2010:155-157),particle,TAME,clause
ogam1239-GB521,ogam1239,GB521,0,GB521-0,,"Pellard (2010:137, 150)",particle,TAME,clause
ogam1239-GB522,ogam1239,GB522,1,GB522-1,,Pellard (2010:123),not assignable,argument marking (core),clause
ogam1239-TE003,ogam1239,TE003,0,TE003-0,,Pellard (2010:115-123),not assignable,phonological distinctiveness,phonological shape
ogam1239-TE004,ogam1239,TE004,0,TE004-0,,Pellard (2010:115-123),not assignable,phonological distinctiveness,phonological shape
ogam1239-TE005,ogam1239,TE005,0,TE005-0,,Pellard (2010:116),not assignable,phonological distinctiveness,phonological shape
ogam1239-TE006,ogam1239,TE006,1,TE006-1,,Pellard (2010:120),not assignable,phonological distinctiveness,phonological shape
ogam1239-TE007,ogam1239,TE007,1,TE007-1,,"Pellard (2010:116, 119)",not assignable,phonological distinctiveness,phonological shape
ogam1239-TE008,ogam1239,TE008,0,TE008-0,,Pellard (2010:116),not assignable,phonological distinctiveness,phonological shape
ogam1239-TE018,ogam1239,TE018,0,TE018-0,,Pellard (2010:129),pronoun,phonological distinctiveness,phonological shape
ogam1239-TE019,ogam1239,TE019,0,TE019-0,,Pellard (2010:129),pronoun,phonological distinctiveness,phonological shape
ogam1239-TE027,ogam1239,TE027,0,TE027-0,,Pellard (2010:129),pronoun,deixis,word
ogam1239-TE031,ogam1239,TE031,0,TE031-0,,Pellard (2010:116),not assignable,phonological distinctiveness,phonological shape
ogam1239-TE037,ogam1239,TE037,0,TE037-0,,Pellard (2010:116),not assignable,phonological distinctiveness,phonological shape
ogam1239-TE038,ogam1239,TE038,0,TE038-0,,Pellard (2010:116),not assignable,phonological distinctiveness,phonological shape
ogam1239-TE039,ogam1239,TE039,1,TE039-1,,Pellard (2010:118),not assignable,phonological distinctiveness,phonological shape
ogam1239-TE050,ogam1239,TE050,0,TE050-0,,Pellard (2010:130),noun,number,NP
ogam1239-TE052,ogam1239,TE052,0,TE052-0,,Pellard (2010:113),multiple,argument marking (core),word
ogam1239-TE053,ogam1239,TE053,1,TE053-1,,Pellard (2010:146),multiple,argument marking (non-core),word
ogam1239-TE054,ogam1239,TE054,?,TE054-?,,Pellard (2009:221),multiple,interrogation,clause
ogam1239-TE059,ogam1239,TE059,0,TE059-0,,"Pellard (2010:139, 148-150)",verb,valency,word
ogam1239-TE066,ogam1239,TE066,0,TE066-0,,"Pellard (2009:146); Pellard (2010:137, 151-154)",verb,TAME,word
ogam1239-TE078,ogam1239,TE078,0,TE078-0,,Pellard (2010:116),not assignable,phonological distinctiveness,phonological shape
ogam1239-TS001,ogam1239,TS001,1,TS001-1,,"Pellard (2010:130, 134)",not assignable,word order,NP
ogam1239-TS002,ogam1239,TS002,1,TS002-1,,"Pellard (2010:130, 134)",not assignable,word order,NP
ogam1239-TS003,ogam1239,TS003,1,TS003-1,,"Pellard (2010:113, 123, 133)",not assignable,word order,NP
ogam1239-TS004,ogam1239,TS004,0,TS004-0,,"Pellard (2010:113, 123, 133)",not assignable,word order,NP
ogam1239-TS005,ogam1239,TS005,1,TS005-1,,Pellard (2010:123),not assignable,word order,NP
ogam1239-TS006,ogam1239,TS006,0,TS006-0,,Pellard (2010:123),not assignable,word order,NP
ogam1239-TS007,ogam1239,TS007,1,TS007-1,,"Pellard (2010:113, 123)",not assignable,word order,NP
ogam1239-TS008,ogam1239,TS008,0,TS008-0,,"Pellard (2010:113, 123)",not assignable,word order,NP
ogam1239-TS009,ogam1239,TS009,1,TS009-1,,Pellard (2009:388),not assignable,word order,NP
ogam1239-TS010,ogam1239,TS010,0,TS010-0,,Pellard (2009:388),not assignable,word order,NP
ogam1239-TS079,ogam1239,TS079,0,TS079-0,,Pellard (2010:113-166),not assignable,phonological distinctiveness,phonological shape
ogam1239-TS080,ogam1239,TS080,0,TS080-0,,Pellard (2010:113-166),not assignable,phonological distinctiveness,phonological shape
ogam1239-TS086,ogam1239,TS086,1,TS086-1,,"Pellard (2010:113, 123)",not assignable,word order,clause
ogam1239-TS087,ogam1239,TS087,0,TS087-0,,"Pellard (2010:113, 123)",not assignable,word order,clause
ogam1239-TS088,ogam1239,TS088,0,TS088-0,,Pellard (2010:113-166),not assignable,phonological distinctiveness,phonological shape
oira1262-GB020,oira1262,GB020,0,GB020-0,Not mentioned.,Birtalan (2003:210-227),article,deixis,NP
oira1262-GB021,oira1262,GB021,0,GB021-0,Not mentioned.,Birtalan (2003:210-227),article,deixis,NP
oira1262-GB022,oira1262,GB022,0,GB022-0,Not mentioned.,Birtalan (2003:210-227),article,deixis,NP
oira1262-GB023,oira1262,GB023,0,GB023-0,Not mentioned.,Birtalan (2003:210-227),article,deixis,NP
oira1262-GB026,oira1262,GB026,?,GB026-?,Not mentioned.,Birtalan (2003:210-227),not assignable,word order,NP
oira1262-GB027,oira1262,GB027,?,GB027-?,"There is a conjunction, but comitative might be even the more common way of expressing nominal conjunction. There is not enough information on this.","Birtalan (2003:216, 218, 226)",multiple,argument marking (non-core),NP
oira1262-GB028,oira1262,GB028,1,GB028-1,,Birtalan (2003:219),pronoun,deixis,word
oira1262-GB030,oira1262,GB030,0,GB030-0,,Birtalan (2003:219),pronoun,deixis,word
oira1262-GB031,oira1262,GB031,0,GB031-0,,Birtalan (2003:219),pronoun,deixis,word
oira1262-GB035,oira1262,GB035,0,GB035-0,,Birtalan (2003:220),demonstrative,deixis,word
oira1262-GB036,oira1262,GB036,0,GB036-0,,Birtalan (2003:220),demonstrative,deixis,word
oira1262-GB037,oira1262,GB037,0,GB037-0,,Birtalan (2003:220),demonstrative,deixis,word
oira1262-GB038,oira1262,GB038,0,GB038-0,,Birtalan (2003:210-227),noun,deixis,word
oira1262-GB039,oira1262,GB039,1,GB039-1,,Birtalan (2003:216),noun,number,word
oira1262-GB041,oira1262,GB041,0,GB041-0,Not mentioned.,Birtalan (2003:210-227),noun,number,word
oira1262-GB042,oira1262,GB042,0,GB042-0,,Birtalan (2003:216),noun,number,word
oira1262-GB043,oira1262,GB043,0,GB043-0,,Birtalan (2003:216),noun,number,word
oira1262-GB044,oira1262,GB044,1,GB044-1,"Productive, but not obligatory in all contexts.",Birtalan (2003:216),noun,number,word
oira1262-GB046,oira1262,GB046,?,GB046-?,Not mentioned.,Birtalan (2003:210-227),noun,number,word
oira1262-GB047,oira1262,GB047,1,GB047-1,,Birtalan (2003:215),noun,denominal derivation,word
oira1262-GB048,oira1262,GB048,1,GB048-1,,Birtalan (2003:224),noun,denominal derivation,word
oira1262-GB049,oira1262,GB049,1,GB049-1,,Birtalan (2003:215),noun,denominal derivation,word
oira1262-GB051,oira1262,GB051,0,GB051-0,,Birtalan (2003:210-227),multiple,class agreement,word
oira1262-GB052,oira1262,GB052,0,GB052-0,,Birtalan (2003:210-227),multiple,class agreement,word
oira1262-GB053,oira1262,GB053,0,GB053-0,,Birtalan (2003:210-227),multiple,class agreement,word
oira1262-GB054,oira1262,GB054,0,GB054-0,,Birtalan (2003:210-227),multiple,class agreement,word
oira1262-GB057,oira1262,GB057,0,GB057-0,,Birtalan (2003:210-227),noun,quantification,word
oira1262-GB058,oira1262,GB058,0,GB058-0,,Birtalan (2003:210-227),noun,possession,word
oira1262-GB059,oira1262,GB059,0,GB059-0,,Birtalan (2003:210-227),noun,possession,word
oira1262-GB068,oira1262,GB068,0,GB068-0,,Birtalan (2003:210-227),adjective,non-verbal predication,word
oira1262-GB069,oira1262,GB069,0,GB069-0,,Birtalan (2003:210-227),adjective,other,word
oira1262-GB070,oira1262,GB070,1,GB070-1,,Birtalan (2003:216-217),noun,argument marking (core),word
oira1262-GB071,oira1262,GB071,1,GB071-1,,Birtalan (2003:219),pronoun,argument marking (core),word
oira1262-GB072,oira1262,GB072,1,GB072-1,,Birtalan (2003:216-217),noun,argument marking (non-core),word
oira1262-GB073,oira1262,GB073,1,GB073-1,,Birtalan (2003:219),pronoun,argument marking (non-core),word
oira1262-GB074,oira1262,GB074,0,GB074-0,,Birtalan (2003:218),other,argument marking (non-core),NP
oira1262-GB075,oira1262,GB075,1,GB075-1,,Birtalan (2003:218),other,argument marking (non-core),NP
oira1262-GB079,oira1262,GB079,0,GB079-0,,Birtalan (2003:210-227),verb,TAME+,word
oira1262-GB080,oira1262,GB080,1,GB080-1,,Birtalan (2003:221-226),verb,TAME+,word
oira1262-GB081,oira1262,GB081,0,GB081-0,,Birtalan (2003:210-227),verb,TAME+,word
oira1262-GB082,oira1262,GB082,1,GB082-1,non-past,Birtalan (2003:222),verb,TAME,word
oira1262-GB083,oira1262,GB083,1,GB083-1,,Birtalan (2003:222),verb,TAME,word
oira1262-GB084,oira1262,GB084,0,GB084-0,non-past,Birtalan (2003:222),verb,TAME,word
